sample_media/nfl_frames/frame251.jpg,"[('Man', 0.91159385), ('Man', 0.857435), ('Man', 0.85115737), ('Man', 0.82834995), ('Man', 0.7552423), ('Man', 0.73445034), ('Man', 0.5221827), ('Clothing', 0.47788697), ('Clothing', 0.4673115), ('Clothing', 0.46719033)]"
sample_media/nfl_frames/frame301.jpg,"[('Man', 0.92823344), ('Man', 0.87871087), ('Man', 0.8371695), ('Man', 0.81709373), ('Man', 0.78294116), ('Man', 0.704284), ('Woman', 0.5620986), ('Clothing', 0.51794386), ('Clothing', 0.5146806), ('Clothing', 0.43210086)]"
sample_media/nfl_frames/frame351.jpg,"[('Man', 0.90987694), ('Man', 0.851447), ('Man', 0.8387583), ('Man', 0.80753255), ('Man', 0.7689402), ('Man', 0.7433976), ('Clothing', 0.7036816), ('Human face', 0.5617224), ('Man', 0.5118372), ('Clothing', 0.47932836)]"
sample_media/nfl_frames/frame401.jpg,"[('Man', 0.8998676), ('Man', 0.8804953), ('Man', 0.87401855), ('Man', 0.84220827), ('Man', 0.81631804), ('Man', 0.760964), ('Man', 0.6910141), ('Clothing', 0.57176214), ('Human face', 0.5650015), ('Clothing', 0.54819757)]"
sample_media/nfl_frames/frame451.jpg,"[('Man', 0.9102084), ('Man', 0.8864787), ('Man', 0.86328626), ('Man', 0.81133294), ('Man', 0.80151266), ('Man', 0.79107815), ('Clothing', 0.64420265), ('Man', 0.6206344), ('Clothing', 0.6096235), ('Man', 0.60646576)]"
sample_media/nfl_frames/frame501.jpg,"[('Man', 0.9177102), ('Man', 0.88641566), ('Man', 0.84209216), ('Man', 0.82185113), ('Man', 0.7650814), ('Man', 0.7633056), ('Clothing', 0.6286077), ('Human face', 0.5591678), ('Clothing', 0.5182257), ('Man', 0.50181675)]"
sample_media/nfl_frames/frame51.jpg,"[('Man', 0.914278), ('Man', 0.882303), ('Man', 0.85672945), ('Man', 0.83364516), ('Man', 0.76186574), ('Man', 0.73400956), ('Woman', 0.5800265), ('Sunglasses', 0.51295465), ('Clothing', 0.5027875), ('Clothing', 0.48638687)]"
sample_media/nfl_frames/frame551.jpg,"[('Man', 0.91469413), ('Man', 0.914469), ('Man', 0.88928646), ('Man', 0.8067112), ('Man', 0.80145836), ('Man', 0.7978264), ('Clothing', 0.6307586), ('Human face', 0.55786693), ('Clothing', 0.519147), ('Clothing', 0.47539252)]"
sample_media/nfl_frames/frame601.jpg,"[('Man', 0.9167436), ('Man', 0.89359456), ('Man', 0.88618773), ('Man', 0.8223162), ('Man', 0.8113881), ('Man', 0.8090582), ('Man', 0.6864345), ('Clothing', 0.63345486), ('Clothing', 0.5874431), ('Human face', 0.559792)]"
sample_media/nfl_frames/frame651.jpg,"[('Man', 0.91639704), ('Man', 0.88494617), ('Man', 0.87029153), ('Man', 0.8416491), ('Man', 0.8277932), ('Man', 0.7744013), ('Clothing', 0.6582243), ('Clothing', 0.63658273), ('Woman', 0.569884), ('Human face', 0.5569377)]"
sample_media/nfl_frames/frame701.jpg,"[('Man', 0.919469), ('Man', 0.8903351), ('Man', 0.873214), ('Man', 0.8631247), ('Man', 0.8342195), ('Man', 0.8267438), ('Clothing', 0.71591413), ('Man', 0.69831496), ('Clothing', 0.63328296), ('Human face', 0.58853894)]"
sample_media/nfl_frames/frame751.jpg,"[('Man', 0.93192375), ('Man', 0.893), ('Man', 0.8756587), ('Man', 0.8600097), ('Man', 0.84385496), ('Man', 0.83328474), ('Man', 0.8083799), ('Clothing', 0.6233076), ('Human face', 0.55991507), ('Clothing', 0.55937123)]"
sample_media/nfl_frames/frame801.jpg,"[('Man', 0.9322387), ('Man', 0.8935157), ('Man', 0.8597587), ('Man', 0.8537437), ('Man', 0.8442875), ('Man', 0.82730204), ('Man', 0.75708187), ('Man', 0.748701), ('Clothing', 0.6835186), ('Clothing', 0.621562)]"
sample_media/nfl_frames/frame851.jpg,"[('Man', 0.9327864), ('Man', 0.892654), ('Man', 0.8605389), ('Man', 0.8352402), ('Man', 0.8059327), ('Man', 0.71719414), ('Man', 0.68531114), ('Clothing', 0.6275604), ('Clothing', 0.56486726), ('Human face', 0.56215733)]"
sample_media/nfl_frames/frame901.jpg,"[('Man', 0.9334571), ('Man', 0.8913107), ('Man', 0.88030463), ('Man', 0.83438057), ('Man', 0.81781507), ('Man', 0.65138936), ('Clothing', 0.59448856), ('Clothing', 0.5653607), ('Human face', 0.5625417), ('Clothing', 0.51077163)]"
sample_media/nfl_frames/frame951.jpg,"[('Man', 0.9249697), ('Man', 0.8934533), ('Man', 0.8594041), ('Man', 0.8160722), ('Man', 0.7704713), ('Man', 0.705379), ('Clothing', 0.59617), ('Human face', 0.55740684), ('Clothing', 0.5340513), ('Clothing', 0.51763195)]"
